dataElement,period,orgUnit,categoryOptionCombo,attributeOptionCombo,value
TXUyYdy9JGS,202401,ncgkwcQrfmc,ZTJVWesRsTC,fpkkdSpN6kR,1
TXUyYdy9JGS,202401,ncgkwcQrfmc,TQyWdAnDMC9,fpkkdSpN6kR,3
TXUyYdy9JGS,202401,ncgkwcQrfmc,DltANXMXQrG,fpkkdSpN6kR,1
TXUyYdy9JGS,202401,ncgkwcQrfmc,QwtCAo9A0kt,fpkkdSpN6kR,1
TXUyYdy9JGS,202401,ncgkwcQrfmc,pG0DcmRQSpl,fpkkdSpN6kR,1
TXUyYdy9JGS,202401,ncgkwcQrfmc,WqJbrPSR8Fw,fpkkdSpN6kR,1
TXUyYdy9JGS,202401,ncgkwcQrfmc,XNwpsOtZqZ7,fpkkdSpN6kR,3
TXUyYdy9JGS,202401,ncgkwcQrfmc,BmlSaWMlA5u,fpkkdSpN6kR,1
TXUyYdy9JGS,202401,ncgkwcQrfmc,v6VP5GxZ9GF,fpkkdSpN6kR,1
CihXxefFuQc,202401,ncgkwcQrfmc,uAhGWliw7tI,fpkkdSpN6kR,106
FFfaTMCNdGQ,202401,ncgkwcQrfmc,gKLqg6TwA3D,fpkkdSpN6kR,1
FFfaTMCNdGQ,202401,ncgkwcQrfmc,WPNw0kpjhkn,fpkkdSpN6kR,5
FFfaTMCNdGQ,202401,ncgkwcQrfmc,CcntAiMGCTW,fpkkdSpN6kR,1
FFfaTMCNdGQ,202401,ncgkwcQrfmc,yvSKoEcGk6T,fpkkdSpN6kR,4
FFfaTMCNdGQ,202401,ncgkwcQrfmc,iJt278Sgpgb,fpkkdSpN6kR,1
FFfaTMCNdGQ,202401,ncgkwcQrfmc,bg2qwTLbusX,fpkkdSpN6kR,3
FFfaTMCNdGQ,202401,ncgkwcQrfmc,lnSNvuTP3lG,fpkkdSpN6kR,3
FFfaTMCNdGQ,202401,ncgkwcQrfmc,G5sYGWBFrrD,fpkkdSpN6kR,1
FFfaTMCNdGQ,202401,ncgkwcQrfmc,CCQn8051t8h,fpkkdSpN6kR,2
FFfaTMCNdGQ,202401,ncgkwcQrfmc,n9rPd1u08uk,fpkkdSpN6kR,1
JBmvSgDh2gM,202401,ncgkwcQrfmc,fMHtnUYG9cF,fpkkdSpN6kR,2
JBmvSgDh2gM,202401,ncgkwcQrfmc,LweO5DFYc2D,fpkkdSpN6kR,1
JBmvSgDh2gM,202401,ncgkwcQrfmc,krdyr5qQh4q,fpkkdSpN6kR,3
JBmvSgDh2gM,202401,ncgkwcQrfmc,BCjPyMj5UzU,fpkkdSpN6kR,1
JBmvSgDh2gM,202401,ncgkwcQrfmc,BTgbpNHqq5p,fpkkdSpN6kR,1
JBmvSgDh2gM,202401,ncgkwcQrfmc,NX2LGWa28sB,fpkkdSpN6kR,2
JBmvSgDh2gM,202401,ncgkwcQrfmc,JtH89cVawmk,fpkkdSpN6kR,2
JBmvSgDh2gM,202401,ncgkwcQrfmc,UOAALS5chnA,fpkkdSpN6kR,1
JBmvSgDh2gM,202401,ncgkwcQrfmc,dyc1BIC7u6k,fpkkdSpN6kR,4
JBmvSgDh2gM,202401,ncgkwcQrfmc,JbMrvRRY15t,fpkkdSpN6kR,3
JBmvSgDh2gM,202401,ncgkwcQrfmc,cmYP9iAUxMG,fpkkdSpN6kR,1
JBmvSgDh2gM,202401,ncgkwcQrfmc,MJoVqqZ7lT8,fpkkdSpN6kR,3
JBmvSgDh2gM,202401,ncgkwcQrfmc,KyuebmrlGpz,fpkkdSpN6kR,2
JBmvSgDh2gM,202401,ncgkwcQrfmc,eJcvGBqvIMX,fpkkdSpN6kR,3
JBmvSgDh2gM,202401,ncgkwcQrfmc,ACaZkYRXfk1,fpkkdSpN6kR,1
JBmvSgDh2gM,202401,ncgkwcQrfmc,oL44Ir3rSEp,fpkkdSpN6kR,3
JBmvSgDh2gM,202401,ncgkwcQrfmc,WKfL1KzbtpP,fpkkdSpN6kR,3
JBmvSgDh2gM,202401,ncgkwcQrfmc,SFHtKP43Rap,fpkkdSpN6kR,1
JBmvSgDh2gM,202401,ncgkwcQrfmc,ALc6wotdx2X,fpkkdSpN6kR,2
JBmvSgDh2gM,202401,ncgkwcQrfmc,XYrVHcKhLor,fpkkdSpN6kR,3
JBmvSgDh2gM,202401,ncgkwcQrfmc,CwdoE8JTeNs,fpkkdSpN6kR,5
JBmvSgDh2gM,202401,ncgkwcQrfmc,bW4Qs6HW26z,fpkkdSpN6kR,1
JBmvSgDh2gM,202401,ncgkwcQrfmc,IIVhaj6lty4,fpkkdSpN6kR,1
JBmvSgDh2gM,202401,ncgkwcQrfmc,gdR2vM5kcHH,fpkkdSpN6kR,2
JBmvSgDh2gM,202401,ncgkwcQrfmc,VS8T1yrcSSM,fpkkdSpN6kR,1
JBmvSgDh2gM,202401,ncgkwcQrfmc,G7H4bHIQtAB,fpkkdSpN6kR,1
JBmvSgDh2gM,202401,ncgkwcQrfmc,Oto7G73oWfg,fpkkdSpN6kR,1
JBmvSgDh2gM,202401,ncgkwcQrfmc,IjIK1bZ1UXV,fpkkdSpN6kR,3
JBmvSgDh2gM,202401,ncgkwcQrfmc,JtfzYEWfiFz,fpkkdSpN6kR,1
JBmvSgDh2gM,202401,ncgkwcQrfmc,m8zplD3Dfuv,fpkkdSpN6kR,5
JBmvSgDh2gM,202401,ncgkwcQrfmc,gKhRTS2pZnw,fpkkdSpN6kR,1
JBmvSgDh2gM,202401,ncgkwcQrfmc,uTpiVGcJQfN,fpkkdSpN6kR,1
JBmvSgDh2gM,202401,ncgkwcQrfmc,sFvv8PgRZmk,fpkkdSpN6kR,1
JBmvSgDh2gM,202401,ncgkwcQrfmc,LQ3v2aT1ZFD,fpkkdSpN6kR,1
JBmvSgDh2gM,202401,ncgkwcQrfmc,I1zNRxrTk1t,fpkkdSpN6kR,1
JBmvSgDh2gM,202401,ncgkwcQrfmc,HZb7NK3P1iy,fpkkdSpN6kR,1
GKMKvoUs0po,202401,ncgkwcQrfmc,hBeYY2AjNX0,fpkkdSpN6kR,56
GKMKvoUs0po,202401,ncgkwcQrfmc,XFH3VGZuPoQ,fpkkdSpN6kR,100
GKMKvoUs0po,202401,ncgkwcQrfmc,KKsf4blrDfT,fpkkdSpN6kR,121
GKMKvoUs0po,202401,ncgkwcQrfmc,NK6aQK4JSbK,fpkkdSpN6kR,57
GKMKvoUs0po,202401,ncgkwcQrfmc,AtxKJMnOwFj,fpkkdSpN6kR,42
GKMKvoUs0po,202401,ncgkwcQrfmc,nXjpct2pByl,fpkkdSpN6kR,4
GKMKvoUs0po,202401,ncgkwcQrfmc,KB6uqz8prB4,fpkkdSpN6kR,1
SJgHhx7ORrY,202401,ncgkwcQrfmc,AsqykcIY5FD,fpkkdSpN6kR,3
SJgHhx7ORrY,202401,ncgkwcQrfmc,g1o9I3Se610,fpkkdSpN6kR,47
SJgHhx7ORrY,202401,ncgkwcQrfmc,N8l2wM1Jz3o,fpkkdSpN6kR,32
SJgHhx7ORrY,202401,ncgkwcQrfmc,VgEEeoxdyRS,fpkkdSpN6kR,47
SJgHhx7ORrY,202401,ncgkwcQrfmc,vJMinZ62BXk,fpkkdSpN6kR,8
SJgHhx7ORrY,202401,ncgkwcQrfmc,LdflMjzIQ79,fpkkdSpN6kR,1
SJgHhx7ORrY,202401,ncgkwcQrfmc,xUQQz2Q1I5g,fpkkdSpN6kR,40
SJgHhx7ORrY,202401,ncgkwcQrfmc,FIIa7SB7KrU,fpkkdSpN6kR,15
SJgHhx7ORrY,202401,ncgkwcQrfmc,D89uckKESwj,fpkkdSpN6kR,5
SJgHhx7ORrY,202401,ncgkwcQrfmc,LFUVx9PuOcm,fpkkdSpN6kR,26
ECjNCAX0wnZ,202401,ncgkwcQrfmc,BqGKadWCFhx,fpkkdSpN6kR,1
ECjNCAX0wnZ,202401,ncgkwcQrfmc,subJjGY0UcE,fpkkdSpN6kR,1
ECjNCAX0wnZ,202401,ncgkwcQrfmc,N78akNFqLex,fpkkdSpN6kR,3
ECjNCAX0wnZ,202401,ncgkwcQrfmc,tpKwyj8il3w,fpkkdSpN6kR,2
ECjNCAX0wnZ,202401,ncgkwcQrfmc,onwJ6bulsyi,fpkkdSpN6kR,3
ECjNCAX0wnZ,202401,ncgkwcQrfmc,Mwqc3GO1kId,fpkkdSpN6kR,11
ECjNCAX0wnZ,202401,ncgkwcQrfmc,pUXn4laGtJe,fpkkdSpN6kR,1
ECjNCAX0wnZ,202401,ncgkwcQrfmc,SmLUO99wdfb,fpkkdSpN6kR,4
ECjNCAX0wnZ,202401,ncgkwcQrfmc,udSjk1sKgO5,fpkkdSpN6kR,5
ECjNCAX0wnZ,202401,ncgkwcQrfmc,IzV4BuohS90,fpkkdSpN6kR,6
ECjNCAX0wnZ,202401,ncgkwcQrfmc,US2dWooI6pT,fpkkdSpN6kR,6
ECjNCAX0wnZ,202401,ncgkwcQrfmc,EMovAqLcbGq,fpkkdSpN6kR,5
ECjNCAX0wnZ,202401,ncgkwcQrfmc,pdPUNjzab6h,fpkkdSpN6kR,4
ECjNCAX0wnZ,202401,ncgkwcQrfmc,GnlieRaxUWw,fpkkdSpN6kR,3
ECjNCAX0wnZ,202401,ncgkwcQrfmc,FZZZIfer5tA,fpkkdSpN6kR,7
ECjNCAX0wnZ,202401,ncgkwcQrfmc,qbzDBEJWFMB,fpkkdSpN6kR,2
ECjNCAX0wnZ,202401,ncgkwcQrfmc,RT7QsVY15yL,fpkkdSpN6kR,8
ECjNCAX0wnZ,202401,ncgkwcQrfmc,W909S6WDrZ8,fpkkdSpN6kR,5
ECjNCAX0wnZ,202401,ncgkwcQrfmc,ETwXuMGk1iE,fpkkdSpN6kR,1
ECjNCAX0wnZ,202401,ncgkwcQrfmc,nJlZC7BrpYs,fpkkdSpN6kR,2
ECjNCAX0wnZ,202401,ncgkwcQrfmc,Il7UBf5AxcH,fpkkdSpN6kR,1
M1gv0xVXfEc,202401,ncgkwcQrfmc,MLKpRKmA13c,fpkkdSpN6kR,3
M1gv0xVXfEc,202401,ncgkwcQrfmc,DACHn7ryb9W,fpkkdSpN6kR,10
M1gv0xVXfEc,202401,ncgkwcQrfmc,WWGmFl45618,fpkkdSpN6kR,2
M1gv0xVXfEc,202401,ncgkwcQrfmc,vW3m0LebL0M,fpkkdSpN6kR,5
M1gv0xVXfEc,202401,ncgkwcQrfmc,lf1S3GaVRvg,fpkkdSpN6kR,8
M1gv0xVXfEc,202401,ncgkwcQrfmc,dfqGOY8p9qy,fpkkdSpN6kR,1
M1gv0xVXfEc,202401,ncgkwcQrfmc,Cm2t3aFtGqV,fpkkdSpN6kR,1
M1gv0xVXfEc,202401,ncgkwcQrfmc,o3cvafn1olp,fpkkdSpN6kR,8
M1gv0xVXfEc,202401,ncgkwcQrfmc,vU0RQirxm4Y,fpkkdSpN6kR,5
M1gv0xVXfEc,202401,ncgkwcQrfmc,AjaFwPVelqP,fpkkdSpN6kR,8
M1gv0xVXfEc,202401,ncgkwcQrfmc,UYEwjCQ31xd,fpkkdSpN6kR,5
M1gv0xVXfEc,202401,ncgkwcQrfmc,ORC7XLANP4A,fpkkdSpN6kR,1
M1gv0xVXfEc,202401,ncgkwcQrfmc,dVRHg1DHGTU,fpkkdSpN6kR,1
M1gv0xVXfEc,202401,ncgkwcQrfmc,HRiVO37ODVd,fpkkdSpN6kR,2
M1gv0xVXfEc,202401,ncgkwcQrfmc,bbG4X0FvPIu,fpkkdSpN6kR,8
M1gv0xVXfEc,202401,ncgkwcQrfmc,Z7cD5f4gdCg,fpkkdSpN6kR,1
M1gv0xVXfEc,202401,ncgkwcQrfmc,k0M7EZZ3vIz,fpkkdSpN6kR,1
M1gv0xVXfEc,202401,ncgkwcQrfmc,ZzSEFzuzjNI,fpkkdSpN6kR,2
M1gv0xVXfEc,202401,ncgkwcQrfmc,MMdyUcYdcW8,fpkkdSpN6kR,7
M1gv0xVXfEc,202401,ncgkwcQrfmc,Z6obHsMBLne,fpkkdSpN6kR,2
M1gv0xVXfEc,202401,ncgkwcQrfmc,m9NBth7QFun,fpkkdSpN6kR,19
M1gv0xVXfEc,202401,ncgkwcQrfmc,fC84aJlgW55,fpkkdSpN6kR,2
M1gv0xVXfEc,202401,ncgkwcQrfmc,pgiJfUojvpY,fpkkdSpN6kR,2
M1gv0xVXfEc,202401,ncgkwcQrfmc,dzH5Gh8MMLK,fpkkdSpN6kR,2
M1gv0xVXfEc,202401,ncgkwcQrfmc,hY1wve28F24,fpkkdSpN6kR,3
M1gv0xVXfEc,202401,ncgkwcQrfmc,J3m3GlsHrpg,fpkkdSpN6kR,6
M1gv0xVXfEc,202401,ncgkwcQrfmc,zOAvnEJGEVP,fpkkdSpN6kR,1
M1gv0xVXfEc,202401,ncgkwcQrfmc,konK9MQ5ZBk,fpkkdSpN6kR,13
M1gv0xVXfEc,202401,ncgkwcQrfmc,nRv0lLtJ8We,fpkkdSpN6kR,1
M1gv0xVXfEc,202401,ncgkwcQrfmc,sVFQUlhByCO,fpkkdSpN6kR,1
M1gv0xVXfEc,202401,ncgkwcQrfmc,XphXsUOkAJa,fpkkdSpN6kR,5
M1gv0xVXfEc,202401,ncgkwcQrfmc,I0bCyhN5dJt,fpkkdSpN6kR,2
M1gv0xVXfEc,202401,ncgkwcQrfmc,IrlQKHn6R8P,fpkkdSpN6kR,3
c23XKLpmf6c,202401,ncgkwcQrfmc,vqzLEXEf4V9,fpkkdSpN6kR,5
c23XKLpmf6c,202401,ncgkwcQrfmc,AqBzPgMsa0W,fpkkdSpN6kR,1
c23XKLpmf6c,202401,ncgkwcQrfmc,lxD2QMnRTBR,fpkkdSpN6kR,8
c23XKLpmf6c,202401,ncgkwcQrfmc,pY2oshKHFId,fpkkdSpN6kR,1
c23XKLpmf6c,202401,ncgkwcQrfmc,xaIcuQ858uw,fpkkdSpN6kR,5
c23XKLpmf6c,202401,ncgkwcQrfmc,QqBQFej2tF3,fpkkdSpN6kR,8
c23XKLpmf6c,202401,ncgkwcQrfmc,UnWpq3kOefw,fpkkdSpN6kR,1
c23XKLpmf6c,202401,ncgkwcQrfmc,ywECp4aQNXC,fpkkdSpN6kR,7
c23XKLpmf6c,202401,ncgkwcQrfmc,eAD9HaZurFd,fpkkdSpN6kR,25
c23XKLpmf6c,202401,ncgkwcQrfmc,oqhB8b0RDca,fpkkdSpN6kR,39
c23XKLpmf6c,202401,ncgkwcQrfmc,c5QTfpdqORi,fpkkdSpN6kR,5
c23XKLpmf6c,202401,ncgkwcQrfmc,EqixWhrZbi0,fpkkdSpN6kR,19
c23XKLpmf6c,202401,ncgkwcQrfmc,SxVve1Qd7aJ,fpkkdSpN6kR,52
c23XKLpmf6c,202401,ncgkwcQrfmc,WIyr9KxTh1n,fpkkdSpN6kR,8
c23XKLpmf6c,202401,ncgkwcQrfmc,LAizAPWcFRv,fpkkdSpN6kR,47
c23XKLpmf6c,202401,ncgkwcQrfmc,qoGalmM8ovA,fpkkdSpN6kR,80
c23XKLpmf6c,202401,ncgkwcQrfmc,qEvta2i8ufV,fpkkdSpN6kR,46
c23XKLpmf6c,202401,ncgkwcQrfmc,RYUdbcehQYN,fpkkdSpN6kR,24
c23XKLpmf6c,202401,ncgkwcQrfmc,WTQQkf9lxLb,fpkkdSpN6kR,71
c23XKLpmf6c,202401,ncgkwcQrfmc,HuYfDNtpLmC,fpkkdSpN6kR,14
c23XKLpmf6c,202401,ncgkwcQrfmc,hKcltqlDOF9,fpkkdSpN6kR,128
c23XKLpmf6c,202401,ncgkwcQrfmc,b3eg11nI83l,fpkkdSpN6kR,159
c23XKLpmf6c,202401,ncgkwcQrfmc,XqqADhQGIqJ,fpkkdSpN6kR,143
c23XKLpmf6c,202401,ncgkwcQrfmc,sG8wn8NSeIM,fpkkdSpN6kR,21
c23XKLpmf6c,202401,ncgkwcQrfmc,QjKVL427UJP,fpkkdSpN6kR,93
c23XKLpmf6c,202401,ncgkwcQrfmc,Xm5iGchHzUW,fpkkdSpN6kR,6
c23XKLpmf6c,202401,ncgkwcQrfmc,FfvGUOFNmsi,fpkkdSpN6kR,269
c23XKLpmf6c,202401,ncgkwcQrfmc,R95lxnn6jgq,fpkkdSpN6kR,410
c23XKLpmf6c,202401,ncgkwcQrfmc,X3TEQtSfFqw,fpkkdSpN6kR,177
c23XKLpmf6c,202401,ncgkwcQrfmc,RvFJV7Xohir,fpkkdSpN6kR,59
c23XKLpmf6c,202401,ncgkwcQrfmc,c4Uju5wDUCX,fpkkdSpN6kR,131
c23XKLpmf6c,202401,ncgkwcQrfmc,YEH2l5PuyRr,fpkkdSpN6kR,23
c23XKLpmf6c,202401,ncgkwcQrfmc,jSmmNOXjmTX,fpkkdSpN6kR,276
c23XKLpmf6c,202401,ncgkwcQrfmc,swLUWoBUKmW,fpkkdSpN6kR,636
c23XKLpmf6c,202401,ncgkwcQrfmc,uIE4IcIgbMY,fpkkdSpN6kR,163
c23XKLpmf6c,202401,ncgkwcQrfmc,zZQRCSwUx2q,fpkkdSpN6kR,88
c23XKLpmf6c,202401,ncgkwcQrfmc,cgE7rO4DEN2,fpkkdSpN6kR,329
c23XKLpmf6c,202401,ncgkwcQrfmc,HTFsYbughLj,fpkkdSpN6kR,37
c23XKLpmf6c,202401,ncgkwcQrfmc,ly0drMzA0GB,fpkkdSpN6kR,222
c23XKLpmf6c,202401,ncgkwcQrfmc,C2g7Gpe0DDg,fpkkdSpN6kR,905
c23XKLpmf6c,202401,ncgkwcQrfmc,umGdevhoegD,fpkkdSpN6kR,118
c23XKLpmf6c,202401,ncgkwcQrfmc,joeO4ygpbbQ,fpkkdSpN6kR,106
c23XKLpmf6c,202401,ncgkwcQrfmc,XEZqu8Rnsg7,fpkkdSpN6kR,534
c23XKLpmf6c,202401,ncgkwcQrfmc,bgroIyK3I0s,fpkkdSpN6kR,28
c23XKLpmf6c,202401,ncgkwcQrfmc,SIVfuBioEKH,fpkkdSpN6kR,153
c23XKLpmf6c,202401,ncgkwcQrfmc,JO3u1ykFlnZ,fpkkdSpN6kR,1101
c23XKLpmf6c,202401,ncgkwcQrfmc,KTRaqqsbsVR,fpkkdSpN6kR,58
c23XKLpmf6c,202401,ncgkwcQrfmc,JZRTzQ3Ez03,fpkkdSpN6kR,81
c23XKLpmf6c,202401,ncgkwcQrfmc,KglAqv6KdNH,fpkkdSpN6kR,751
c23XKLpmf6c,202401,ncgkwcQrfmc,oJv2uyxLibF,fpkkdSpN6kR,28
c23XKLpmf6c,202401,ncgkwcQrfmc,TaAHJjGoXon,fpkkdSpN6kR,52
c23XKLpmf6c,202401,ncgkwcQrfmc,DZ9KYZQbHik,fpkkdSpN6kR,965
c23XKLpmf6c,202401,ncgkwcQrfmc,zZQkAp9u1Em,fpkkdSpN6kR,10
c23XKLpmf6c,202401,ncgkwcQrfmc,NqpvzsxHJrb,fpkkdSpN6kR,80
c23XKLpmf6c,202401,ncgkwcQrfmc,b5nPkZkAMD1,fpkkdSpN6kR,732
c23XKLpmf6c,202401,ncgkwcQrfmc,r18bfRDAUJd,fpkkdSpN6kR,27
c23XKLpmf6c,202401,ncgkwcQrfmc,A7eGCuTsByD,fpkkdSpN6kR,22
c23XKLpmf6c,202401,ncgkwcQrfmc,BvPRe8TBeO0,fpkkdSpN6kR,15
c23XKLpmf6c,202401,ncgkwcQrfmc,u0nXonXyMd6,fpkkdSpN6kR,5
c23XKLpmf6c,202401,ncgkwcQrfmc,qUCT1cBV7Xs,fpkkdSpN6kR,21
c23XKLpmf6c,202401,ncgkwcQrfmc,c16MVP7xnkF,fpkkdSpN6kR,25
c23XKLpmf6c,202401,ncgkwcQrfmc,dsLJUAoWBm3,fpkkdSpN6kR,5
c23XKLpmf6c,202401,ncgkwcQrfmc,eRY7Diu57LY,fpkkdSpN6kR,10
c23XKLpmf6c,202401,ncgkwcQrfmc,MiIYozkdxb0,fpkkdSpN6kR,4
c23XKLpmf6c,202401,ncgkwcQrfmc,yFrDrD5n62u,fpkkdSpN6kR,3
c23XKLpmf6c,202401,ncgkwcQrfmc,YqwaaooeihL,fpkkdSpN6kR,19
c23XKLpmf6c,202401,ncgkwcQrfmc,B457LR004ZV,fpkkdSpN6kR,22
c23XKLpmf6c,202401,ncgkwcQrfmc,VgOADm1ihvZ,fpkkdSpN6kR,6
c23XKLpmf6c,202401,ncgkwcQrfmc,qa97FPPvQ6K,fpkkdSpN6kR,145
c23XKLpmf6c,202401,ncgkwcQrfmc,btGPHYoq2Vg,fpkkdSpN6kR,181
c23XKLpmf6c,202401,ncgkwcQrfmc,ZQJT92VtaqJ,fpkkdSpN6kR,2
c23XKLpmf6c,202401,ncgkwcQrfmc,wu8iWfZR8tH,fpkkdSpN6kR,330
c23XKLpmf6c,202401,ncgkwcQrfmc,hoPq2P7a0Rg,fpkkdSpN6kR,738
c23XKLpmf6c,202401,ncgkwcQrfmc,UD5oINDsrxX,fpkkdSpN6kR,3
c23XKLpmf6c,202401,ncgkwcQrfmc,pyCCl8eDg07,fpkkdSpN6kR,3
c23XKLpmf6c,202401,ncgkwcQrfmc,UIYuSED0DVL,fpkkdSpN6kR,12
c23XKLpmf6c,202401,ncgkwcQrfmc,qbImbN0WYsn,fpkkdSpN6kR,0
c23XKLpmf6c,202401,ncgkwcQrfmc,S3aj670FNt6,fpkkdSpN6kR,395
c23XKLpmf6c,202401,ncgkwcQrfmc,OhjkTTI39px,fpkkdSpN6kR,5
c23XKLpmf6c,202401,ncgkwcQrfmc,awFYLvUNfHP,fpkkdSpN6kR,0
c23XKLpmf6c,202401,ncgkwcQrfmc,HU5skmQBlGL,fpkkdSpN6kR,36
c23XKLpmf6c,202401,ncgkwcQrfmc,Lfy7gzTuHUb,fpkkdSpN6kR,215
c23XKLpmf6c,202401,ncgkwcQrfmc,nhUAKiYjwR5,fpkkdSpN6kR,123
c23XKLpmf6c,202401,ncgkwcQrfmc,vI30tHOeYfP,fpkkdSpN6kR,4
c23XKLpmf6c,202401,ncgkwcQrfmc,yG9nMpTUPHA,fpkkdSpN6kR,536
c23XKLpmf6c,202401,ncgkwcQrfmc,phKKwubdnJE,fpkkdSpN6kR,15
OmjjQi7uhYC,202401,ncgkwcQrfmc,gKLqg6TwA3D,fpkkdSpN6kR,8
OmjjQi7uhYC,202401,ncgkwcQrfmc,WPNw0kpjhkn,fpkkdSpN6kR,8
OmjjQi7uhYC,202401,ncgkwcQrfmc,CcntAiMGCTW,fpkkdSpN6kR,2
OmjjQi7uhYC,202401,ncgkwcQrfmc,yvSKoEcGk6T,fpkkdSpN6kR,4
OmjjQi7uhYC,202401,ncgkwcQrfmc,MekJGFtyL9J,fpkkdSpN6kR,6
OmjjQi7uhYC,202401,ncgkwcQrfmc,iJt278Sgpgb,fpkkdSpN6kR,2
OmjjQi7uhYC,202401,ncgkwcQrfmc,bg2qwTLbusX,fpkkdSpN6kR,7
OmjjQi7uhYC,202401,ncgkwcQrfmc,mfLuHDmhrtr,fpkkdSpN6kR,2
OmjjQi7uhYC,202401,ncgkwcQrfmc,lnSNvuTP3lG,fpkkdSpN6kR,4
OmjjQi7uhYC,202401,ncgkwcQrfmc,CCQn8051t8h,fpkkdSpN6kR,2
By54OKI49qE,202401,ncgkwcQrfmc,qBA6fcVSroM,fpkkdSpN6kR,156
By54OKI49qE,202401,ncgkwcQrfmc,W2w4caDWLEo,fpkkdSpN6kR,117
Int3pJocjhU,202401,ncgkwcQrfmc,g10r90Dfqno,fpkkdSpN6kR,0
Int3pJocjhU,202401,ncgkwcQrfmc,Qmd2frB3e8F,fpkkdSpN6kR,0
Int3pJocjhU,202401,ncgkwcQrfmc,TT9hQ7SaHea,fpkkdSpN6kR,12
Int3pJocjhU,202401,ncgkwcQrfmc,nMsMRcdsXmy,fpkkdSpN6kR,13
Int3pJocjhU,202401,ncgkwcQrfmc,BqGKadWCFhx,fpkkdSpN6kR,62
Int3pJocjhU,202401,ncgkwcQrfmc,wcvVlUrzbYG,fpkkdSpN6kR,75
Int3pJocjhU,202401,ncgkwcQrfmc,subJjGY0UcE,fpkkdSpN6kR,153
Int3pJocjhU,202401,ncgkwcQrfmc,N78akNFqLex,fpkkdSpN6kR,107
