dataElement,period,orgUnit,categoryOptionCombo,attributeOptionCombo,value
Int3pJocjhU,202401,ncgkwcQrfmc,tpKwyj8il3w,fpkkdSpN6kR,362
Int3pJocjhU,202401,ncgkwcQrfmc,onwJ6bulsyi,fpkkdSpN6kR,107
Int3pJocjhU,202401,ncgkwcQrfmc,Mwqc3GO1kId,fpkkdSpN6kR,770
Int3pJocjhU,202401,ncgkwcQrfmc,pUXn4laGtJe,fpkkdSpN6kR,178
Int3pJocjhU,202401,ncgkwcQrfmc,SmLUO99wdfb,fpkkdSpN6kR,999
Int3pJocjhU,202401,ncgkwcQrfmc,udSjk1sKgO5,fpkkdSpN6kR,395
Int3pJocjhU,202401,ncgkwcQrfmc,IzV4BuohS90,fpkkdSpN6kR,1185
Int3pJocjhU,202401,ncgkwcQrfmc,US2dWooI6pT,fpkkdSpN6kR,616
Int3pJocjhU,202401,ncgkwcQrfmc,EMovAqLcbGq,fpkkdSpN6kR,1265
Int3pJocjhU,202401,ncgkwcQrfmc,pdPUNjzab6h,fpkkdSpN6kR,827
Int3pJocjhU,202401,ncgkwcQrfmc,GnlieRaxUWw,fpkkdSpN6kR,1011
Int3pJocjhU,202401,ncgkwcQrfmc,FZZZIfer5tA,fpkkdSpN6kR,801
Int3pJocjhU,202401,ncgkwcQrfmc,dwskguR0DV8,fpkkdSpN6kR,39
Int3pJocjhU,202401,ncgkwcQrfmc,RQXs6B8Td4v,fpkkdSpN6kR,45
Int3pJocjhU,202401,ncgkwcQrfmc,GliuFJTAsAp,fpkkdSpN6kR,184
Int3pJocjhU,202401,ncgkwcQrfmc,qbzDBEJWFMB,fpkkdSpN6kR,342
Int3pJocjhU,202401,ncgkwcQrfmc,RT7QsVY15yL,fpkkdSpN6kR,566
Int3pJocjhU,202401,ncgkwcQrfmc,W909S6WDrZ8,fpkkdSpN6kR,411
Int3pJocjhU,202401,ncgkwcQrfmc,ETwXuMGk1iE,fpkkdSpN6kR,214
Int3pJocjhU,202401,ncgkwcQrfmc,nJlZC7BrpYs,fpkkdSpN6kR,124
Int3pJocjhU,202401,ncgkwcQrfmc,Il7UBf5AxcH,fpkkdSpN6kR,759
Int3pJocjhU,202401,ncgkwcQrfmc,TSt8KAsSu0I,fpkkdSpN6kR,148
QqX7yYWx47k,202401,ncgkwcQrfmc,M7z6gPtIyL4,fpkkdSpN6kR,4
QqX7yYWx47k,202401,ncgkwcQrfmc,d2hOfqeWAhK,fpkkdSpN6kR,6
QqX7yYWx47k,202401,ncgkwcQrfmc,dyc1BIC7u6k,fpkkdSpN6kR,5
QqX7yYWx47k,202401,ncgkwcQrfmc,JbMrvRRY15t,fpkkdSpN6kR,9
QqX7yYWx47k,202401,ncgkwcQrfmc,eJcvGBqvIMX,fpkkdSpN6kR,5
QqX7yYWx47k,202401,ncgkwcQrfmc,GUre5Oy54QX,fpkkdSpN6kR,15
QqX7yYWx47k,202401,ncgkwcQrfmc,SFHtKP43Rap,fpkkdSpN6kR,6
QqX7yYWx47k,202401,ncgkwcQrfmc,ALc6wotdx2X,fpkkdSpN6kR,11
QqX7yYWx47k,202401,ncgkwcQrfmc,bW4Qs6HW26z,fpkkdSpN6kR,1
QqX7yYWx47k,202401,ncgkwcQrfmc,IIVhaj6lty4,fpkkdSpN6kR,2
QqX7yYWx47k,202401,ncgkwcQrfmc,lgc3TeCO8I4,fpkkdSpN6kR,9
QqX7yYWx47k,202401,ncgkwcQrfmc,VS8T1yrcSSM,fpkkdSpN6kR,3
QqX7yYWx47k,202401,ncgkwcQrfmc,G7H4bHIQtAB,fpkkdSpN6kR,3
rpkAbS58Tk9,202401,ncgkwcQrfmc,Qel2zcABk3d,fpkkdSpN6kR,2
rpkAbS58Tk9,202401,ncgkwcQrfmc,YjEf1Yeg7xW,fpkkdSpN6kR,6
rpkAbS58Tk9,202401,ncgkwcQrfmc,GTqLLdScX0w,fpkkdSpN6kR,2
rpkAbS58Tk9,202401,ncgkwcQrfmc,GrTCdXLvAfP,fpkkdSpN6kR,5
rpkAbS58Tk9,202401,ncgkwcQrfmc,TF8IwBSmgEe,fpkkdSpN6kR,2
rpkAbS58Tk9,202401,ncgkwcQrfmc,Zt9xdLVAUHu,fpkkdSpN6kR,6
rpkAbS58Tk9,202401,ncgkwcQrfmc,axlXCDV3SR1,fpkkdSpN6kR,3
rpkAbS58Tk9,202401,ncgkwcQrfmc,BfgOFno08ym,fpkkdSpN6kR,10
rpkAbS58Tk9,202401,ncgkwcQrfmc,Qvo0mBngmvs,fpkkdSpN6kR,3
rpkAbS58Tk9,202401,ncgkwcQrfmc,XPHpLpvvbcG,fpkkdSpN6kR,1
woaYr2nulNU,202401,ncgkwcQrfmc,subJjGY0UcE,fpkkdSpN6kR,1
woaYr2nulNU,202401,ncgkwcQrfmc,N78akNFqLex,fpkkdSpN6kR,1
woaYr2nulNU,202401,ncgkwcQrfmc,onwJ6bulsyi,fpkkdSpN6kR,1
woaYr2nulNU,202401,ncgkwcQrfmc,Mwqc3GO1kId,fpkkdSpN6kR,4
woaYr2nulNU,202401,ncgkwcQrfmc,pUXn4laGtJe,fpkkdSpN6kR,3
woaYr2nulNU,202401,ncgkwcQrfmc,SmLUO99wdfb,fpkkdSpN6kR,3
woaYr2nulNU,202401,ncgkwcQrfmc,udSjk1sKgO5,fpkkdSpN6kR,4
woaYr2nulNU,202401,ncgkwcQrfmc,IzV4BuohS90,fpkkdSpN6kR,1
woaYr2nulNU,202401,ncgkwcQrfmc,US2dWooI6pT,fpkkdSpN6kR,4
woaYr2nulNU,202401,ncgkwcQrfmc,EMovAqLcbGq,fpkkdSpN6kR,1
woaYr2nulNU,202401,ncgkwcQrfmc,GnlieRaxUWw,fpkkdSpN6kR,2
woaYr2nulNU,202401,ncgkwcQrfmc,FZZZIfer5tA,fpkkdSpN6kR,3
woaYr2nulNU,202401,ncgkwcQrfmc,RT7QsVY15yL,fpkkdSpN6kR,1
woaYr2nulNU,202401,ncgkwcQrfmc,ETwXuMGk1iE,fpkkdSpN6kR,1
XJp23J1PMzl,202401,ncgkwcQrfmc,XvUu05sFvmb,fpkkdSpN6kR,22
XJp23J1PMzl,202401,ncgkwcQrfmc,NvnVh6rpcI5,fpkkdSpN6kR,15
XJp23J1PMzl,202401,ncgkwcQrfmc,fIs20Ikp97F,fpkkdSpN6kR,100
XJp23J1PMzl,202401,ncgkwcQrfmc,EWdgYWJhZWH,fpkkdSpN6kR,69
XJp23J1PMzl,202401,ncgkwcQrfmc,gKLqg6TwA3D,fpkkdSpN6kR,240
XJp23J1PMzl,202401,ncgkwcQrfmc,kaaNhSVIuvJ,fpkkdSpN6kR,81
XJp23J1PMzl,202401,ncgkwcQrfmc,WPNw0kpjhkn,fpkkdSpN6kR,602
XJp23J1PMzl,202401,ncgkwcQrfmc,CcntAiMGCTW,fpkkdSpN6kR,136
XJp23J1PMzl,202401,ncgkwcQrfmc,yvSKoEcGk6T,fpkkdSpN6kR,795
XJp23J1PMzl,202401,ncgkwcQrfmc,MekJGFtyL9J,fpkkdSpN6kR,311
XJp23J1PMzl,202401,ncgkwcQrfmc,iJt278Sgpgb,fpkkdSpN6kR,939
XJp23J1PMzl,202401,ncgkwcQrfmc,bg2qwTLbusX,fpkkdSpN6kR,484
XJp23J1PMzl,202401,ncgkwcQrfmc,mfLuHDmhrtr,fpkkdSpN6kR,1034
XJp23J1PMzl,202401,ncgkwcQrfmc,lnSNvuTP3lG,fpkkdSpN6kR,694
XJp23J1PMzl,202401,ncgkwcQrfmc,G5sYGWBFrrD,fpkkdSpN6kR,761
XJp23J1PMzl,202401,ncgkwcQrfmc,CCQn8051t8h,fpkkdSpN6kR,590
XJp23J1PMzl,202401,ncgkwcQrfmc,islw5hzCeWm,fpkkdSpN6kR,149
XJp23J1PMzl,202401,ncgkwcQrfmc,EJE5cMdSrPj,fpkkdSpN6kR,115
XJp23J1PMzl,202401,ncgkwcQrfmc,yTa1j4Ji0YI,fpkkdSpN6kR,272
XJp23J1PMzl,202401,ncgkwcQrfmc,PF0cEputKnO,fpkkdSpN6kR,254
XJp23J1PMzl,202401,ncgkwcQrfmc,rqeq2RUgs7w,fpkkdSpN6kR,136
XJp23J1PMzl,202401,ncgkwcQrfmc,Z2PVBHpKQhV,fpkkdSpN6kR,548
XJp23J1PMzl,202401,ncgkwcQrfmc,VTMiZro2DG8,fpkkdSpN6kR,412
XJp23J1PMzl,202401,ncgkwcQrfmc,RdixCALkmzj,fpkkdSpN6kR,119
NM7wZh6dNcG,202401,ncgkwcQrfmc,HllvX50cXC0,fpkkdSpN6kR,60
ZYQqNtSjgaO,202401,ncgkwcQrfmc,ZSZtA9bJNU9,fpkkdSpN6kR,5
ZYQqNtSjgaO,202401,ncgkwcQrfmc,oMQoLiU9wKl,fpkkdSpN6kR,1
ZYQqNtSjgaO,202401,ncgkwcQrfmc,zubjl4by9Yo,fpkkdSpN6kR,1
ZYQqNtSjgaO,202401,ncgkwcQrfmc,dq9qkybPCgJ,fpkkdSpN6kR,3
ZYQqNtSjgaO,202401,ncgkwcQrfmc,U8YFdcyDzZE,fpkkdSpN6kR,1
ZYQqNtSjgaO,202401,ncgkwcQrfmc,pS1GNqrmAeJ,fpkkdSpN6kR,3
ZYQqNtSjgaO,202401,ncgkwcQrfmc,lU8MlzObdEu,fpkkdSpN6kR,5
ZYQqNtSjgaO,202401,ncgkwcQrfmc,UcLXn3XCSzj,fpkkdSpN6kR,6
ZYQqNtSjgaO,202401,ncgkwcQrfmc,YA2WUaNJWkR,fpkkdSpN6kR,2
ZYQqNtSjgaO,202401,ncgkwcQrfmc,yA0GQQeBChX,fpkkdSpN6kR,11
ZYQqNtSjgaO,202401,ncgkwcQrfmc,jFDtaOOJub9,fpkkdSpN6kR,6
ZYQqNtSjgaO,202401,ncgkwcQrfmc,KevtsCiNL4B,fpkkdSpN6kR,7
ZYQqNtSjgaO,202401,ncgkwcQrfmc,FR0744o265O,fpkkdSpN6kR,3
ZYQqNtSjgaO,202401,ncgkwcQrfmc,b92WuP86yM7,fpkkdSpN6kR,2
ZYQqNtSjgaO,202401,ncgkwcQrfmc,kRlTHXc5Rep,fpkkdSpN6kR,1
ZYQqNtSjgaO,202401,ncgkwcQrfmc,D5EVWzVScYR,fpkkdSpN6kR,5
ZYQqNtSjgaO,202401,ncgkwcQrfmc,hQzZ3K6scPM,fpkkdSpN6kR,1
ZYQqNtSjgaO,202401,ncgkwcQrfmc,YyS7BUHHgXV,fpkkdSpN6kR,4
ZYQqNtSjgaO,202401,ncgkwcQrfmc,GsqBaGLJP49,fpkkdSpN6kR,4
ZYQqNtSjgaO,202401,ncgkwcQrfmc,ncIVWUxMjMf,fpkkdSpN6kR,8
ZYQqNtSjgaO,202401,ncgkwcQrfmc,kGKeKuQ8mj2,fpkkdSpN6kR,2
uaOhcmuIAIC,202401,ncgkwcQrfmc,fIs20Ikp97F,fpkkdSpN6kR,2
uaOhcmuIAIC,202401,ncgkwcQrfmc,gKLqg6TwA3D,fpkkdSpN6kR,20
uaOhcmuIAIC,202401,ncgkwcQrfmc,WPNw0kpjhkn,fpkkdSpN6kR,17
uaOhcmuIAIC,202401,ncgkwcQrfmc,yvSKoEcGk6T,fpkkdSpN6kR,12
uaOhcmuIAIC,202401,ncgkwcQrfmc,iJt278Sgpgb,fpkkdSpN6kR,15
uaOhcmuIAIC,202401,ncgkwcQrfmc,mfLuHDmhrtr,fpkkdSpN6kR,17
uaOhcmuIAIC,202401,ncgkwcQrfmc,G5sYGWBFrrD,fpkkdSpN6kR,5
uaOhcmuIAIC,202401,ncgkwcQrfmc,n9rPd1u08uk,fpkkdSpN6kR,1
bRxZKx4lTU2,202401,ncgkwcQrfmc,qcxyNadzqoA,fpkkdSpN6kR,2
bRxZKx4lTU2,202401,ncgkwcQrfmc,nXLLwbzi699,fpkkdSpN6kR,12
bRxZKx4lTU2,202401,ncgkwcQrfmc,XdxZ2EiCCBl,fpkkdSpN6kR,3
bRxZKx4lTU2,202401,ncgkwcQrfmc,yoVG8y9VPie,fpkkdSpN6kR,11
bRxZKx4lTU2,202401,ncgkwcQrfmc,P6unvayg94m,fpkkdSpN6kR,5
bRxZKx4lTU2,202401,ncgkwcQrfmc,O1RtcGUn63L,fpkkdSpN6kR,18
bRxZKx4lTU2,202401,ncgkwcQrfmc,DyB6aUOkSuO,fpkkdSpN6kR,13
bRxZKx4lTU2,202401,ncgkwcQrfmc,QDO3HByrCkY,fpkkdSpN6kR,12
bRxZKx4lTU2,202401,ncgkwcQrfmc,IEwVfn2NDyB,fpkkdSpN6kR,5
bRxZKx4lTU2,202401,ncgkwcQrfmc,OOkXKUg81nQ,fpkkdSpN6kR,7
bRxZKx4lTU2,202401,ncgkwcQrfmc,nc05EqyyHaF,fpkkdSpN6kR,4
bRxZKx4lTU2,202401,ncgkwcQrfmc,etPex6igshH,fpkkdSpN6kR,5
bRxZKx4lTU2,202401,ncgkwcQrfmc,aEnuwvyxAiT,fpkkdSpN6kR,3
bRxZKx4lTU2,202401,ncgkwcQrfmc,vH0gkmJgAKg,fpkkdSpN6kR,3
bRxZKx4lTU2,202401,ncgkwcQrfmc,jBEx4ja6iA9,fpkkdSpN6kR,3
mhf5NP8ME15,202401,ncgkwcQrfmc,MutpGhbb5F9,fpkkdSpN6kR,19
mhf5NP8ME15,202401,ncgkwcQrfmc,GwHbeToutkZ,fpkkdSpN6kR,17
mhf5NP8ME15,202401,ncgkwcQrfmc,XvUu05sFvmb,fpkkdSpN6kR,22
mhf5NP8ME15,202401,ncgkwcQrfmc,NvnVh6rpcI5,fpkkdSpN6kR,18
mhf5NP8ME15,202401,ncgkwcQrfmc,fIs20Ikp97F,fpkkdSpN6kR,18
mhf5NP8ME15,202401,ncgkwcQrfmc,EWdgYWJhZWH,fpkkdSpN6kR,13
mhf5NP8ME15,202401,ncgkwcQrfmc,nzmXSFdY50K,fpkkdSpN6kR,37
mhf5NP8ME15,202401,ncgkwcQrfmc,kHzSZh6TpVf,fpkkdSpN6kR,24
o3nt01g9zpD,202401,ncgkwcQrfmc,PVJAVXjZyX8,fpkkdSpN6kR,0
o3nt01g9zpD,202401,ncgkwcQrfmc,vht6aVSMhrW,fpkkdSpN6kR,0
o3nt01g9zpD,202401,ncgkwcQrfmc,HrfG0LO8rVk,fpkkdSpN6kR,2921
o3nt01g9zpD,202401,ncgkwcQrfmc,IgWlWy0ZIg6,fpkkdSpN6kR,39030
o3nt01g9zpD,202401,ncgkwcQrfmc,JYZuHVupFEe,fpkkdSpN6kR,11009
o3nt01g9zpD,202401,ncgkwcQrfmc,AtXAtHEldza,fpkkdSpN6kR,4248
o3nt01g9zpD,202401,ncgkwcQrfmc,AN9N1ZGenw0,fpkkdSpN6kR,8797
o3nt01g9zpD,202401,ncgkwcQrfmc,FXbbZBFcEWt,fpkkdSpN6kR,0
o3nt01g9zpD,202401,ncgkwcQrfmc,LYigly6HmNR,fpkkdSpN6kR,0
o3nt01g9zpD,202401,ncgkwcQrfmc,pbKO3pRwHtZ,fpkkdSpN6kR,0
o3nt01g9zpD,202401,ncgkwcQrfmc,Cav32eTjPPw,fpkkdSpN6kR,0
o3nt01g9zpD,202401,ncgkwcQrfmc,UwyeTJ0M0WW,fpkkdSpN6kR,0
n0dlOWFjDkO,202401,ncgkwcQrfmc,gKLqg6TwA3D,fpkkdSpN6kR,11
n0dlOWFjDkO,202401,ncgkwcQrfmc,WPNw0kpjhkn,fpkkdSpN6kR,4
n0dlOWFjDkO,202401,ncgkwcQrfmc,yvSKoEcGk6T,fpkkdSpN6kR,7
n0dlOWFjDkO,202401,ncgkwcQrfmc,iJt278Sgpgb,fpkkdSpN6kR,7
jXsXFJN4qQy,202401,ncgkwcQrfmc,M7z6gPtIyL4,fpkkdSpN6kR,1
jXsXFJN4qQy,202401,ncgkwcQrfmc,dyc1BIC7u6k,fpkkdSpN6kR,1
jXsXFJN4qQy,202401,ncgkwcQrfmc,JbMrvRRY15t,fpkkdSpN6kR,1
jXsXFJN4qQy,202401,ncgkwcQrfmc,eJcvGBqvIMX,fpkkdSpN6kR,2
jXsXFJN4qQy,202401,ncgkwcQrfmc,CwdoE8JTeNs,fpkkdSpN6kR,3
jXsXFJN4qQy,202401,ncgkwcQrfmc,gdR2vM5kcHH,fpkkdSpN6kR,2
jXsXFJN4qQy,202401,ncgkwcQrfmc,VS8T1yrcSSM,fpkkdSpN6kR,1
jXsXFJN4qQy,202401,ncgkwcQrfmc,m4GTNhsj33G,fpkkdSpN6kR,1
vzBDYvkiZk0,202401,ncgkwcQrfmc,fIs20Ikp97F,fpkkdSpN6kR,2
vzBDYvkiZk0,202401,ncgkwcQrfmc,gKLqg6TwA3D,fpkkdSpN6kR,20
vzBDYvkiZk0,202401,ncgkwcQrfmc,WPNw0kpjhkn,fpkkdSpN6kR,17
vzBDYvkiZk0,202401,ncgkwcQrfmc,yvSKoEcGk6T,fpkkdSpN6kR,12
vzBDYvkiZk0,202401,ncgkwcQrfmc,iJt278Sgpgb,fpkkdSpN6kR,15
vzBDYvkiZk0,202401,ncgkwcQrfmc,mfLuHDmhrtr,fpkkdSpN6kR,17
vzBDYvkiZk0,202401,ncgkwcQrfmc,G5sYGWBFrrD,fpkkdSpN6kR,5
vzBDYvkiZk0,202401,ncgkwcQrfmc,n9rPd1u08uk,fpkkdSpN6kR,1
gzkimr5vqPM,202401,ncgkwcQrfmc,gKLqg6TwA3D,fpkkdSpN6kR,1
rrvplwBotDi,202401,ncgkwcQrfmc,g9o0DFKjQ1w,fpkkdSpN6kR,1
rrvplwBotDi,202401,ncgkwcQrfmc,yOr5oZmd3Qp,fpkkdSpN6kR,1
rrvplwBotDi,202401,ncgkwcQrfmc,qcxyNadzqoA,fpkkdSpN6kR,3
rrvplwBotDi,202401,ncgkwcQrfmc,czvrjqem9D9,fpkkdSpN6kR,1
rrvplwBotDi,202401,ncgkwcQrfmc,nXLLwbzi699,fpkkdSpN6kR,5
rrvplwBotDi,202401,ncgkwcQrfmc,ZY7LYKGSpky,fpkkdSpN6kR,2
rrvplwBotDi,202401,ncgkwcQrfmc,XdxZ2EiCCBl,fpkkdSpN6kR,8
rrvplwBotDi,202401,ncgkwcQrfmc,yoVG8y9VPie,fpkkdSpN6kR,12
rrvplwBotDi,202401,ncgkwcQrfmc,H4lrHuDhSrp,fpkkdSpN6kR,2
rrvplwBotDi,202401,ncgkwcQrfmc,P6unvayg94m,fpkkdSpN6kR,21
rrvplwBotDi,202401,ncgkwcQrfmc,O1RtcGUn63L,fpkkdSpN6kR,3
rrvplwBotDi,202401,ncgkwcQrfmc,aGBbgHGLMN3,fpkkdSpN6kR,1
rrvplwBotDi,202401,ncgkwcQrfmc,DyB6aUOkSuO,fpkkdSpN6kR,9
rrvplwBotDi,202401,ncgkwcQrfmc,JKOCPbjIdD7,fpkkdSpN6kR,3
rrvplwBotDi,202401,ncgkwcQrfmc,QDO3HByrCkY,fpkkdSpN6kR,2
rrvplwBotDi,202401,ncgkwcQrfmc,IEwVfn2NDyB,fpkkdSpN6kR,7
rrvplwBotDi,202401,ncgkwcQrfmc,OOkXKUg81nQ,fpkkdSpN6kR,2
rrvplwBotDi,202401,ncgkwcQrfmc,nc05EqyyHaF,fpkkdSpN6kR,1
rrvplwBotDi,202401,ncgkwcQrfmc,k60heRPvHLq,fpkkdSpN6kR,1
rrvplwBotDi,202401,ncgkwcQrfmc,etPex6igshH,fpkkdSpN6kR,3
rrvplwBotDi,202401,ncgkwcQrfmc,aEnuwvyxAiT,fpkkdSpN6kR,3
rrvplwBotDi,202401,ncgkwcQrfmc,vH0gkmJgAKg,fpkkdSpN6kR,3
rrvplwBotDi,202401,ncgkwcQrfmc,jBEx4ja6iA9,fpkkdSpN6kR,4
InXpzllfI8q,202401,ncgkwcQrfmc,gKLqg6TwA3D,fpkkdSpN6kR,2
InXpzllfI8q,202401,ncgkwcQrfmc,WPNw0kpjhkn,fpkkdSpN6kR,2
InXpzllfI8q,202401,ncgkwcQrfmc,CcntAiMGCTW,fpkkdSpN6kR,1
InXpzllfI8q,202401,ncgkwcQrfmc,yvSKoEcGk6T,fpkkdSpN6kR,3
InXpzllfI8q,202401,ncgkwcQrfmc,MekJGFtyL9J,fpkkdSpN6kR,5
InXpzllfI8q,202401,ncgkwcQrfmc,iJt278Sgpgb,fpkkdSpN6kR,3
InXpzllfI8q,202401,ncgkwcQrfmc,bg2qwTLbusX,fpkkdSpN6kR,2
InXpzllfI8q,202401,ncgkwcQrfmc,mfLuHDmhrtr,fpkkdSpN6kR,4
InXpzllfI8q,202401,ncgkwcQrfmc,lnSNvuTP3lG,fpkkdSpN6kR,6
InXpzllfI8q,202401,ncgkwcQrfmc,G5sYGWBFrrD,fpkkdSpN6kR,1
InXpzllfI8q,202401,ncgkwcQrfmc,CCQn8051t8h,fpkkdSpN6kR,3
InXpzllfI8q,202401,ncgkwcQrfmc,dw5rlrUzaEi,fpkkdSpN6kR,3
EmJdU9mPfnI,202401,ncgkwcQrfmc,nXLLwbzi699,fpkkdSpN6kR,1
EmJdU9mPfnI,202401,ncgkwcQrfmc,yoVG8y9VPie,fpkkdSpN6kR,1
EmJdU9mPfnI,202401,ncgkwcQrfmc,QDO3HByrCkY,fpkkdSpN6kR,1
G9Ie7g6ERbS,202401,ncgkwcQrfmc,BqGKadWCFhx,fpkkdSpN6kR,7
G9Ie7g6ERbS,202401,ncgkwcQrfmc,wcvVlUrzbYG,fpkkdSpN6kR,8
G9Ie7g6ERbS,202401,ncgkwcQrfmc,subJjGY0UcE,fpkkdSpN6kR,114
G9Ie7g6ERbS,202401,ncgkwcQrfmc,N78akNFqLex,fpkkdSpN6kR,55
G9Ie7g6ERbS,202401,ncgkwcQrfmc,tpKwyj8il3w,fpkkdSpN6kR,417
G9Ie7g6ERbS,202401,ncgkwcQrfmc,onwJ6bulsyi,fpkkdSpN6kR,113
G9Ie7g6ERbS,202401,ncgkwcQrfmc,Mwqc3GO1kId,fpkkdSpN6kR,844
G9Ie7g6ERbS,202401,ncgkwcQrfmc,pUXn4laGtJe,fpkkdSpN6kR,205
G9Ie7g6ERbS,202401,ncgkwcQrfmc,SmLUO99wdfb,fpkkdSpN6kR,1061
G9Ie7g6ERbS,202401,ncgkwcQrfmc,udSjk1sKgO5,fpkkdSpN6kR,452
G9Ie7g6ERbS,202401,ncgkwcQrfmc,IzV4BuohS90,fpkkdSpN6kR,1215
G9Ie7g6ERbS,202401,ncgkwcQrfmc,US2dWooI6pT,fpkkdSpN6kR,661
G9Ie7g6ERbS,202401,ncgkwcQrfmc,EMovAqLcbGq,fpkkdSpN6kR,1249
G9Ie7g6ERbS,202401,ncgkwcQrfmc,pdPUNjzab6h,fpkkdSpN6kR,844
G9Ie7g6ERbS,202401,ncgkwcQrfmc,GnlieRaxUWw,fpkkdSpN6kR,212
G9Ie7g6ERbS,202401,ncgkwcQrfmc,FZZZIfer5tA,fpkkdSpN6kR,765
G9Ie7g6ERbS,202401,ncgkwcQrfmc,dwskguR0DV8,fpkkdSpN6kR,1
G9Ie7g6ERbS,202401,ncgkwcQrfmc,RQXs6B8Td4v,fpkkdSpN6kR,1
G9Ie7g6ERbS,202401,ncgkwcQrfmc,GliuFJTAsAp,fpkkdSpN6kR,6
G9Ie7g6ERbS,202401,ncgkwcQrfmc,qbzDBEJWFMB,fpkkdSpN6kR,21
G9Ie7g6ERbS,202401,ncgkwcQrfmc,RT7QsVY15yL,fpkkdSpN6kR,88
G9Ie7g6ERbS,202401,ncgkwcQrfmc,W909S6WDrZ8,fpkkdSpN6kR,21
G9Ie7g6ERbS,202401,ncgkwcQrfmc,ETwXuMGk1iE,fpkkdSpN6kR,3
G9Ie7g6ERbS,202401,ncgkwcQrfmc,nJlZC7BrpYs,fpkkdSpN6kR,5
G9Ie7g6ERbS,202401,ncgkwcQrfmc,Il7UBf5AxcH,fpkkdSpN6kR,45
G9Ie7g6ERbS,202401,ncgkwcQrfmc,TSt8KAsSu0I,fpkkdSpN6kR,8
